DATE,TEAM,OPPONENT,NAME,POSITION,MINUTES,POINTS,REBOUNDS,ASSISTS,PTS+REB+AST,STEALS,BLOCKS,TURNOVERS,FOULS,FGM,FGA,3PM,3PA,FTM,FTA,OREB,DREB,FANTASY,STARTER?,HOME?,WIN?,game_id
03/12/23,PHI,WAS,Tobias Harris,SF,24,11,3,0,14,1,2,0,3,4,11,1,2,2,2,0,3,23.6,False,True,True,phi20230312
03/12/23,PHI,WAS,P.J. Tucker,PF,21,0,6,2,8,1,1,0,1,0,0,0,0,0,0,1,5,16.2,False,True,True,phi20230312
03/12/23,PHI,WAS,De'Anthony Melton,SG,20,10,6,4,20,0,2,0,2,3,5,3,5,1,2,0,6,29.2,False,True,True,phi20230312
03/12/23,PHI,WAS,Shake Milton,SG,19,7,4,1,12,0,0,0,3,3,6,1,2,0,0,1,3,13.3,False,True,True,phi20230312
03/12/23,PHI,WAS,Georges Niang,PF,19,6,1,0,7,0,0,0,1,2,4,1,2,1,1,0,1,7.2,False,True,True,phi20230312
03/12/23,PHI,WAS,Paul Reed,C,12,6,6,0,12,0,1,1,1,3,4,0,0,0,0,3,3,15.2,False,True,True,phi20230312
03/12/23,PHI,WAS,Danuel House,SF,10,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,2,2.4,False,True,True,phi20230312
03/12/23,PHI,WAS,Jalen McDaniels,SF,7,6,1,0,7,0,0,0,0,2,3,0,1,2,2,0,1,7.2,False,True,True,phi20230312
03/12/23,PHI,WAS,Furkan Korkmaz,SG,4,2,0,1,3,0,0,2,0,1,3,0,1,0,0,0,0,1.5,False,True,True,phi20230312
03/12/23,PHI,WAS,Dewayne Dedmon,C,4,4,1,1,6,0,0,0,1,2,2,0,0,0,0,0,1,6.7,False,True,True,phi20230312
03/12/23,PHI,WAS,Jaden Springer,SG,3,0,1,1,2,2,0,0,0,0,1,0,1,0,0,1,0,8.7,False,True,True,phi20230312
03/12/23,WAS,PHI,Corey Kispert,SF,33,25,3,1,29,0,0,0,1,9,13,3,7,4,4,0,3,30.1,False,False,False,phi20230312
03/12/23,WAS,PHI,Bradley Beal,SG,29,13,1,4,18,1,1,2,3,5,12,0,2,3,3,0,1,24.2,False,False,False,phi20230312
03/12/23,WAS,PHI,Kyle Kuzma,PF,29,12,11,4,27,1,0,2,1,4,14,1,5,3,4,1,10,32.2,False,False,False,phi20230312
03/12/23,WAS,PHI,Monte Morris,PG,25,11,4,1,16,0,1,2,1,5,8,1,2,0,0,0,4,18.3,False,False,False,phi20230312
03/12/23,WAS,PHI,Kristaps Porzingis,C,25,9,6,1,16,1,2,1,4,4,15,0,3,1,2,1,5,25.7,False,False,False,phi20230312
03/12/23,WAS,PHI,Deni Avdija,SF,23,4,2,3,9,0,0,0,2,1,8,0,2,2,2,0,2,10.9,False,False,False,phi20230312
03/12/23,WAS,PHI,Daniel Gafford,C,21,7,3,0,10,0,0,0,2,2,3,0,0,3,4,1,2,10.6,False,False,False,phi20230312
03/12/23,WAS,PHI,Delon Wright,PG,19,2,2,3,7,1,0,0,1,1,5,0,2,0,0,2,0,11.9,False,False,False,phi20230312
03/12/23,WAS,PHI,Anthony Gill,PF,9,5,1,1,7,0,1,0,1,1,2,0,0,3,4,1,0,10.7,False,False,False,phi20230312
03/12/23,WAS,PHI,Johnny Davis,SG,7,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1.5,False,False,False,phi20230312
03/12/23,WAS,PHI,Jamaree Bouyea,PG,5,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1.2,False,False,False,phi20230312
03/12/23,WAS,PHI,Taj Gibson,C,5,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,2.0,False,False,False,phi20230312
03/12/23,WAS,PHI,Kendrick Nunn,SG,4,3,1,0,4,0,0,2,0,1,2,1,2,0,0,0,1,2.2,False,False,False,phi20230312
03/12/23,SAS,OKC,Devin Vassell,SG,33,6,6,1,13,1,1,2,3,2,10,0,2,2,2,2,4,18.7,False,True,False,sas20230312
03/12/23,SAS,OKC,Devonte' Graham,PG,31,20,3,3,26,1,1,5,1,8,16,4,11,0,0,0,3,29.1,False,True,False,sas20230312
03/12/23,SAS,OKC,Blake Wesley,SG,30,2,3,6,11,0,1,2,3,1,12,0,4,0,0,0,3,15.6,False,True,False,sas20230312
03/12/23,SAS,OKC,Zach Collins,C,30,23,11,4,38,0,0,4,4,7,14,4,5,5,5,2,9,38.2,False,True,False,sas20230312
03/12/23,SAS,OKC,Doug McDermott,SF,26,11,2,4,17,1,0,1,1,5,13,1,4,0,0,1,1,21.4,False,True,False,sas20230312
03/12/23,SAS,OKC,Romeo Langford,SG,25,2,3,0,5,0,1,0,1,1,2,0,1,0,0,0,3,8.6,False,True,False,sas20230312
03/12/23,SAS,OKC,Keita Bates-Diop,PF,24,12,7,4,23,0,0,1,1,5,7,1,3,1,2,2,5,25.4,False,True,False,sas20230312
03/12/23,SAS,OKC,Sandro Mamukelashvili,C,16,6,7,0,13,0,1,2,1,1,6,0,3,4,6,1,6,15.4,False,True,False,sas20230312
03/12/23,SAS,OKC,Charles Bassey,C,15,8,6,1,15,0,2,0,3,3,5,0,0,2,4,2,4,22.7,False,True,False,sas20230312
03/12/23,SAS,OKC,Malaki Branham,SG,6,0,2,1,3,0,0,1,0,0,3,0,3,0,0,0,2,2.9,False,True,False,sas20230312
03/12/23,OKC,SAS,Jalen Williams,SG,35,21,7,10,38,0,0,4,2,7,18,1,4,6,7,4,3,40.4,False,False,True,sas20230312
03/12/23,OKC,SAS,Josh Giddey,PF,31,15,11,5,31,1,0,1,0,6,16,1,2,2,2,1,10,37.7,False,False,True,sas20230312
03/12/23,OKC,SAS,Luguentz Dort,SF,30,12,4,2,18,1,2,2,3,3,10,1,5,5,5,2,2,26.8,False,False,True,sas20230312
03/12/23,OKC,SAS,Isaiah Joe,SG,28,5,5,2,12,0,0,0,1,2,8,1,6,0,0,0,5,14.0,False,False,True,sas20230312
03/12/23,OKC,SAS,Ousmane Dieng,PF,27,17,8,0,25,0,0,0,3,7,15,2,6,1,2,0,8,26.6,False,False,True,sas20230312
03/12/23,OKC,SAS,Jaylin Williams,C,25,9,5,2,16,4,1,0,4,3,6,1,2,2,2,0,5,33.0,False,False,True,sas20230312
03/12/23,OKC,SAS,Lindy Waters,SG,23,8,4,1,13,1,0,0,3,2,7,1,6,3,3,1,3,17.3,False,False,True,sas20230312
03/12/23,OKC,SAS,Aaron Wiggins,SG,19,5,4,1,10,0,0,0,1,2,6,1,3,0,0,1,3,11.3,False,False,True,sas20230312
03/12/23,OKC,SAS,Dario Saric,PF,17,10,7,3,20,1,0,2,2,4,9,1,5,1,2,3,4,23.9,False,False,True,sas20230312
03/11/23,ATL,BOS,De'Andre Hunter,SF,39,16,3,2,21,0,1,1,3,7,12,2,6,0,0,1,2,24.6,False,True,False,atl20230311
03/11/23,ATL,BOS,Dejounte Murray,SG,39,14,4,4,22,3,0,4,0,7,18,0,3,0,0,0,4,29.8,False,True,False,atl20230311
03/11/23,ATL,BOS,Trae Young,PG,33,35,3,13,51,0,0,3,2,12,27,4,11,7,7,1,2,55.1,False,True,False,atl20230311
03/11/23,ATL,BOS,John Collins,PF,29,11,9,1,21,0,1,1,4,5,13,0,3,1,1,0,9,25.3,False,True,False,atl20230311
03/11/23,ATL,BOS,Saddiq Bey,SF,25,17,5,0,22,1,0,0,2,6,9,4,7,1,1,1,4,26.0,False,True,False,atl20230311
03/11/23,ATL,BOS,Onyeka Okongwu,C,22,11,8,2,21,0,1,0,1,4,5,0,0,3,3,5,3,26.6,False,True,False,atl20230311
03/11/23,ATL,BOS,Clint Capela,C,21,12,9,0,21,0,0,1,2,6,6,0,0,0,0,4,5,21.8,False,True,False,atl20230311
03/11/23,ATL,BOS,Jalen Johnson,SF,18,7,4,2,13,0,1,0,2,3,6,0,2,1,2,0,4,17.8,False,True,False,atl20230311
03/11/23,ATL,BOS,AJ Griffin,SF,8,2,3,0,5,0,0,0,1,0,4,0,2,2,2,1,2,5.6,False,True,False,atl20230311
03/11/23,ATL,BOS,Aaron Holiday,PG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,True,False,atl20230311
03/11/23,BOS,ATL,Jaylen Brown,SF,37,24,5,7,36,2,0,1,3,10,18,1,5,3,4,0,5,45.5,False,False,True,atl20230311
03/11/23,BOS,ATL,Derrick White,SG,36,18,4,7,29,1,1,0,3,7,10,2,4,2,2,1,3,39.3,False,False,True,atl20230311
03/11/23,BOS,ATL,Marcus Smart,PG,35,11,1,6,18,0,1,2,3,4,12,3,6,0,0,1,0,22.2,False,False,True,atl20230311
03/11/23,BOS,ATL,Jayson Tatum,SF,35,34,15,6,55,0,1,1,5,12,25,5,14,5,6,0,15,63.0,False,False,True,atl20230311
03/11/23,BOS,ATL,Al Horford,C,32,9,4,3,16,1,2,0,2,3,7,3,5,0,0,0,4,27.3,False,False,True,atl20230311
03/11/23,BOS,ATL,Malcolm Brogdon,PG,25,18,4,5,27,1,0,3,1,8,12,2,3,0,0,0,4,30.3,False,False,True,atl20230311
03/11/23,BOS,ATL,Sam Hauser,SF,21,12,2,0,14,0,0,0,2,4,5,4,5,0,0,0,2,14.4,False,False,True,atl20230311
03/11/23,BOS,ATL,Blake Griffin,C,15,8,5,1,14,1,1,1,2,4,6,0,0,0,0,3,2,20.5,False,False,True,atl20230311
03/11/23,CHO,UTA,Kelly Oubre,SF,36,24,5,1,30,0,1,0,3,7,20,6,12,4,4,1,4,34.5,False,True,False,cho20230311
03/11/23,CHO,UTA,Gordon Hayward,SF,34,11,3,4,18,1,0,3,0,4,10,1,5,2,2,0,3,20.6,False,True,False,cho20230311
03/11/23,CHO,UTA,Terry Rozier,SG,33,22,6,8,36,2,1,0,4,10,23,2,8,0,0,1,5,50.2,False,True,False,cho20230311
03/11/23,CHO,UTA,P.J. Washington,PF,31,18,7,2,27,0,2,2,1,7,16,4,8,0,0,0,7,33.4,False,True,False,cho20230311
03/11/23,CHO,UTA,Nick Richards,C,30,9,8,2,19,0,5,0,3,4,7,0,0,1,1,2,6,36.6,False,True,False,cho20230311
03/11/23,CHO,UTA,Dennis Smith,PG,24,13,3,5,21,0,2,1,3,4,11,2,3,3,4,1,2,29.1,False,True,False,cho20230311
03/11/23,CHO,UTA,Kai Jones,C,17,6,5,0,11,1,3,1,0,2,5,0,0,2,2,3,2,23.0,False,True,False,cho20230311
03/11/23,CHO,UTA,Bryce McGowens,SG,11,2,1,0,3,0,0,0,0,0,2,0,1,2,2,1,0,3.2,False,True,False,cho20230311
03/11/23,CHO,UTA,JT Thor,PF,10,3,4,1,8,0,0,0,0,1,2,1,2,0,0,2,2,9.3,False,True,False,cho20230311
03/11/23,CHO,UTA,Svi Mykhailiuk,SF,8,3,1,1,5,1,0,0,1,1,2,1,1,0,0,0,1,8.7,False,True,False,cho20230311
03/11/23,UTA,CHO,Lauri Markkanen,PF,35,13,13,3,29,0,0,1,1,3,22,1,9,6,6,4,9,32.1,False,False,True,cho20230311
03/11/23,UTA,CHO,Ochai Agbaji,SG,33,10,3,1,14,1,0,0,1,3,10,2,7,2,2,2,1,18.1,False,False,True,cho20230311
03/11/23,UTA,CHO,Talen Horton-Tucker,SG,32,37,8,10,55,0,0,3,1,14,24,2,5,7,8,1,7,58.6,False,False,True,cho20230311
03/11/23,UTA,CHO,Walker Kessler,C,31,17,16,1,34,0,3,1,2,8,10,0,0,1,2,8,8,45.7,False,False,True,cho20230311
03/11/23,UTA,CHO,Kelly Olynyk,C,30,17,6,0,23,1,0,2,2,7,9,2,3,1,1,0,6,25.2,False,False,True,cho20230311
03/11/23,UTA,CHO,Kris Dunn,PG,15,7,3,5,15,1,1,2,1,3,8,0,2,1,1,1,2,22.1,False,False,True,cho20230311
03/11/23,UTA,CHO,Rudy Gay,PF,14,4,0,0,4,0,0,0,1,2,6,0,2,0,0,0,0,4.0,False,False,True,cho20230311
03/11/23,UTA,CHO,Damian Jones,C,13,0,2,1,3,0,0,1,4,0,1,0,0,0,0,1,1,2.9,False,False,True,cho20230311
03/11/23,UTA,CHO,Simone Fontecchio,SF,13,9,4,0,13,1,0,0,0,4,8,1,2,0,0,2,2,16.8,False,False,True,cho20230311
03/11/23,UTA,CHO,Johnny Juzang,SG,10,3,1,0,4,0,0,1,3,1,3,1,2,0,0,0,1,3.2,False,False,True,cho20230311
03/11/23,UTA,CHO,Juan Toscano-Anderson,SF,7,2,4,1,7,0,0,0,1,1,2,0,0,0,0,1,3,8.3,False,False,True,cho20230311
03/11/23,DET,IND,Isaiah Livers,PF,37,18,4,2,24,4,2,0,2,7,20,3,10,1,2,1,3,43.8,False,True,False,det20230311
03/11/23,DET,IND,Killian Hayes,PG,36,17,6,13,36,2,1,5,1,7,17,0,4,3,4,0,6,47.7,False,True,False,det20230311
03/11/23,DET,IND,Cory Joseph,PG,27,12,0,6,18,1,0,1,3,5,8,2,3,0,0,0,0,23.0,False,True,False,det20230311
03/11/23,DET,IND,Eugene Omoruyi,SF,26,11,3,0,14,0,1,1,3,5,9,1,3,0,0,1,2,16.6,False,True,False,det20230311
03/11/23,DET,IND,James Wiseman,C,25,16,9,0,25,0,1,2,4,6,11,1,3,3,5,3,6,27.8,False,True,False,det20230311
03/11/23,DET,IND,Rodney McGruder,SG,23,11,3,1,15,0,0,1,4,3,6,3,5,2,2,0,3,15.1,False,True,False,det20230311
03/11/23,DET,IND,Marvin Bagley,C,22,6,5,1,12,0,0,1,2,3,9,0,2,0,0,2,3,12.5,False,True,False,det20230311
03/11/23,DET,IND,Jalen Duren,C,20,16,11,1,28,0,2,0,3,4,8,0,0,8,10,5,6,36.7,False,True,False,det20230311
03/11/23,DET,IND,R.J. Hampton,SG,20,8,1,1,10,0,0,1,2,3,6,1,4,1,4,0,1,9.7,False,True,False,det20230311
03/11/23,IND,DET,Chris Duarte,SF,32,6,6,0,12,1,0,3,4,2,11,1,6,1,1,2,4,13.2,False,False,True,det20230311
03/11/23,IND,DET,Andrew Nembhard,SG,32,19,3,8,30,0,0,2,0,6,15,2,6,5,6,0,3,32.6,False,False,True,det20230311
03/11/23,IND,DET,Buddy Hield,SF,27,17,8,2,27,2,0,3,2,7,15,3,8,0,0,2,6,32.6,False,False,True,det20230311
03/11/23,IND,DET,Isaiah Jackson,C,25,19,11,1,31,2,2,0,4,7,10,0,0,5,7,6,5,45.7,False,False,True,det20230311
03/11/23,IND,DET,Jalen Smith,C,25,20,9,1,30,0,2,0,2,7,11,1,3,5,6,3,6,38.3,False,False,True,det20230311
03/11/23,IND,DET,James Johnson,PF,21,8,5,3,16,0,1,0,2,4,8,0,2,0,0,0,5,21.5,False,False,True,det20230311
03/11/23,IND,DET,Aaron Nesmith,SF,20,6,3,2,11,0,0,0,2,1,5,0,3,4,6,0,3,12.6,False,False,True,det20230311
03/11/23,IND,DET,Oshae Brissett,PF,19,11,7,1,19,0,1,0,0,3,5,0,1,5,6,3,4,23.9,False,False,True,det20230311
03/11/23,IND,DET,George Hill,PG,17,4,4,5,13,1,0,3,1,2,4,0,1,0,0,1,3,16.3,False,False,True,det20230311
03/11/23,IND,DET,Jordan Nwora,SF,16,11,2,1,14,1,0,3,3,4,9,2,5,1,2,1,1,14.9,False,False,True,det20230311
03/11/23,GSW,MIL,Stephen Curry,PG,43,36,6,4,46,2,1,5,1,13,27,6,15,4,4,1,5,53.2,False,True,True,gsw20230311
03/11/23,GSW,MIL,Donte DiVincenzo,SG,37,20,10,3,33,2,1,1,3,7,16,6,12,0,0,2,8,44.5,False,True,True,gsw20230311
03/11/23,GSW,MIL,Kevon Looney,C,36,7,15,4,26,5,0,0,2,3,11,0,0,1,2,7,8,46.0,False,True,True,gsw20230311
03/11/23,GSW,MIL,Draymond Green,PF,35,5,13,9,27,0,0,2,0,2,10,1,4,0,0,2,11,32.1,False,True,True,gsw20230311
03/11/23,GSW,MIL,Klay Thompson,SF,32,22,3,3,28,1,0,2,4,8,16,4,9,2,2,1,2,31.1,False,True,True,gsw20230311
03/11/23,GSW,MIL,Jordan Poole,PG,25,13,2,4,19,1,0,4,1,4,13,2,5,3,3,1,1,20.4,False,True,True,gsw20230311
03/11/23,GSW,MIL,JaMychal Green,PF,23,18,6,1,25,1,1,0,2,7,10,4,6,0,0,1,5,32.7,False,True,True,gsw20230311
03/11/23,GSW,MIL,Ty Jerome,SG,14,0,1,3,4,0,0,0,0,0,5,0,2,0,0,0,1,5.7,False,True,True,gsw20230311
03/11/23,GSW,MIL,Andre Iguodala,PF,10,2,5,2,9,0,1,1,1,1,2,0,1,0,0,2,3,13.0,False,True,True,gsw20230311
03/11/23,GSW,MIL,Moses Moody,SG,6,2,4,0,6,0,0,0,1,1,2,0,1,0,0,1,3,6.8,False,True,True,gsw20230311
03/11/23,MIL,GSW,Jrue Holiday,PG,39,18,9,8,35,1,1,6,3,7,22,4,11,0,0,1,8,40.8,False,False,False,gsw20230311
03/11/23,MIL,GSW,Brook Lopez,C,38,19,7,1,27,1,5,2,1,8,16,1,6,2,2,1,6,44.9,False,False,False,gsw20230311
03/11/23,MIL,GSW,Khris Middleton,SF,33,19,3,5,27,4,0,4,5,7,14,3,4,2,4,2,1,38.1,False,False,False,gsw20230311
03/11/23,MIL,GSW,Joe Ingles,SF,32,15,5,7,27,2,0,2,1,5,6,5,6,0,0,0,5,35.5,False,False,False,gsw20230311
03/11/23,MIL,GSW,Grayson Allen,SG,31,12,3,2,17,0,1,1,0,5,13,2,9,0,0,0,3,20.6,False,False,False,gsw20230311
03/11/23,MIL,GSW,Bobby Portis,PF,31,15,13,2,30,0,0,1,0,5,11,2,2,3,3,2,11,32.6,False,False,False,gsw20230311
03/11/23,MIL,GSW,Pat Connaughton,SF,23,3,3,1,7,1,0,0,0,1,7,1,5,0,0,0,3,11.1,False,False,False,gsw20230311
03/11/23,MIL,GSW,Jevon Carter,PG,20,13,2,1,16,0,0,0,4,5,10,3,7,0,0,0,2,16.9,False,False,False,gsw20230311
03/11/23,MIL,GSW,Jae Crowder,PF,14,2,3,1,6,0,0,1,0,0,1,0,1,2,2,1,2,6.1,False,False,False,gsw20230311
03/11/23,HOU,CHI,Jabari Smith,PF,36,20,10,2,32,1,2,1,3,8,14,2,5,2,2,3,7,43.0,False,True,False,hou20230311
03/11/23,HOU,CHI,Jalen Green,SG,35,18,2,7,27,1,0,4,1,7,14,3,7,1,3,0,2,29.9,False,True,False,hou20230311
03/11/23,HOU,CHI,Alperen Sengun,C,33,10,5,5,20,3,1,2,1,4,9,0,0,2,2,2,3,33.5,False,True,False,hou20230311
03/11/23,HOU,CHI,Kevin Porter,PG,33,15,4,4,23,2,0,1,3,5,13,2,7,3,4,0,4,30.8,False,True,False,hou20230311
03/11/23,HOU,CHI,KJ Martin,SF,30,16,1,1,18,0,0,1,1,6,11,2,4,2,3,0,1,17.7,False,True,False,hou20230311
03/11/23,HOU,CHI,Jae'Sean Tate,SF,22,9,5,6,20,1,0,3,2,3,10,1,3,2,2,0,5,24.0,False,True,False,hou20230311
03/11/23,HOU,CHI,Tari Eason,PF,21,12,4,1,17,1,0,3,5,4,6,4,4,0,0,1,3,18.3,False,True,False,hou20230311
03/11/23,HOU,CHI,Josh Christopher,SG,15,11,1,1,13,1,0,1,1,4,8,2,4,1,1,0,1,15.7,False,True,False,hou20230311
03/11/23,HOU,CHI,Usman Garuba,C,12,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,1,2.7,False,True,False,hou20230311
03/11/23,CHI,HOU,Zach LaVine,SG,43,36,8,5,49,1,0,4,2,14,26,3,8,5,6,1,7,52.1,False,False,True,hou20230311
03/11/23,CHI,HOU,DeMar DeRozan,SF,38,27,7,5,39,1,2,4,1,9,21,2,3,7,10,1,6,47.9,False,False,True,hou20230311
03/11/23,CHI,HOU,Patrick Beverley,SG,33,16,10,5,31,0,1,1,4,6,7,4,5,0,0,5,5,37.5,False,False,True,hou20230311
03/11/23,CHI,HOU,Nikola Vucevic,C,33,18,12,6,36,1,0,2,1,7,15,4,7,0,0,2,10,42.4,False,False,True,hou20230311
03/11/23,CHI,HOU,Alex Caruso,PG,28,5,2,0,7,3,2,1,2,2,5,0,2,1,2,2,0,21.4,False,False,True,hou20230311
03/11/23,CHI,HOU,Patrick Williams,PF,22,3,0,1,4,0,3,0,0,1,3,1,3,0,0,0,0,13.5,False,False,True,hou20230311
03/11/23,CHI,HOU,Coby White,SG,16,0,0,3,3,0,0,0,2,0,3,0,2,0,0,0,0,4.5,False,False,True,hou20230311
03/11/23,CHI,HOU,Andre Drummond,C,13,11,5,0,16,1,0,2,3,4,4,0,0,3,4,2,3,18.0,False,False,True,hou20230311
03/11/23,CHI,HOU,Ayo Dosunmu,SG,9,3,0,0,3,0,1,0,2,1,2,1,2,0,0,0,0,6.0,False,False,True,hou20230311
03/11/23,LAC,NYK,Paul George,SF,40,22,8,8,38,1,1,1,1,10,21,2,8,0,0,1,7,48.6,False,True,True,lac20230311
03/11/23,LAC,NYK,Kawhi Leonard,SF,36,38,4,2,44,1,0,1,2,14,22,3,6,7,7,0,4,47.8,False,True,True,lac20230311
03/11/23,LAC,NYK,Marcus Morris,PF,30,11,5,1,17,0,0,0,4,4,7,3,4,0,0,1,4,18.5,False,True,True,lac20230311
03/11/23,LAC,NYK,Ivica Zubac,C,27,8,6,0,14,0,1,0,3,4,6,0,0,0,0,2,4,18.2,False,True,True,lac20230311
03/11/23,LAC,NYK,Eric Gordon,SG,25,10,2,3,15,0,0,0,3,4,9,2,5,0,1,0,2,16.9,False,True,True,lac20230311
03/11/23,LAC,NYK,Russell Westbrook,PG,22,7,5,3,15,1,0,3,2,3,8,0,2,1,3,0,5,17.5,False,True,True,lac20230311
03/11/23,LAC,NYK,Mason Plumlee,C,20,6,4,1,11,0,2,2,3,1,4,0,0,4,5,2,2,16.3,False,True,True,lac20230311
03/11/23,LAC,NYK,Terance Mann,SG,18,2,1,3,6,0,0,1,1,1,6,0,2,0,0,0,1,6.7,False,True,True,lac20230311
03/11/23,LAC,NYK,Nicolas Batum,PF,16,2,4,1,7,0,0,0,1,1,4,0,3,0,0,1,3,8.3,False,True,True,lac20230311
03/11/23,LAC,NYK,Amir Coffey,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,False,True,True,lac20230311
03/11/23,NYK,LAC,Immanuel Quickley,SG,42,26,10,4,40,1,0,0,2,8,18,3,8,7,8,4,6,47.0,False,False,False,lac20230311
03/11/23,NYK,LAC,Quentin Grimes,SG,34,7,2,4,13,0,0,0,3,3,8,0,4,1,1,1,1,15.4,False,False,False,lac20230311
03/11/23,NYK,LAC,Julius Randle,PF,34,19,8,3,30,0,0,2,5,5,24,3,10,6,8,1,7,31.1,False,False,False,lac20230311
03/11/23,NYK,LAC,Josh Hart,SF,32,10,8,4,22,0,0,2,3,3,6,0,1,4,4,3,5,23.6,False,False,False,lac20230311
03/11/23,NYK,LAC,RJ Barrett,SG,30,11,2,1,14,1,0,3,1,5,12,1,3,0,0,0,2,14.9,False,False,False,lac20230311
03/11/23,NYK,LAC,Mitchell Robinson,C,28,6,14,1,21,1,2,1,0,2,8,0,0,2,2,8,6,32.3,False,False,False,lac20230311
03/11/23,NYK,LAC,Isaiah Hartenstein,C,19,4,5,3,12,1,0,0,2,2,5,0,1,0,0,3,2,17.5,False,False,False,lac20230311
03/11/23,NYK,LAC,Obi Toppin,PF,13,10,5,1,16,0,0,1,0,4,9,0,4,2,2,0,5,16.5,False,False,False,lac20230311
03/11/23,NYK,LAC,Miles McBride,PG,5,2,0,0,2,1,1,0,1,0,0,0,0,2,2,0,0,8.0,False,False,False,lac20230311
03/11/23,MEM,DAL,Desmond Bane,SG,34,25,7,8,40,0,0,3,3,8,18,2,5,7,8,1,6,42.4,False,True,True,mem20230311
03/11/23,MEM,DAL,Jaren Jackson,C,33,14,7,0,21,0,2,1,3,3,12,0,5,8,9,1,6,27.4,False,True,True,mem20230311
03/11/23,MEM,DAL,Dillon Brooks,SF,33,8,5,3,16,1,0,1,3,3,9,1,6,1,2,0,5,20.5,False,True,True,mem20230311
03/11/23,MEM,DAL,Tyus Jones,PG,33,11,4,10,25,1,0,0,0,3,9,1,5,4,4,0,4,33.8,False,True,True,mem20230311
03/11/23,MEM,DAL,Xavier Tillman,C,27,12,8,2,22,1,1,3,1,6,8,0,0,0,0,6,2,27.6,False,True,True,mem20230311
03/11/23,MEM,DAL,David Roddy,PF,22,24,4,0,28,2,1,2,0,10,13,4,7,0,1,1,3,35.8,False,True,True,mem20230311
03/11/23,MEM,DAL,Santi Aldama,PF,22,10,5,1,16,0,1,1,2,5,10,0,4,0,0,2,3,19.5,False,True,True,mem20230311
03/11/23,MEM,DAL,Luke Kennard,SG,20,8,3,1,12,2,0,0,2,3,7,2,6,0,0,0,3,19.1,False,True,True,mem20230311
03/11/23,MEM,DAL,John Konchar,SF,11,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,2.4,False,True,True,mem20230311
03/11/23,DAL,MEM,Jaden Hardy,SG,37,22,2,3,27,1,0,3,1,9,21,3,9,1,4,1,1,28.9,False,False,False,mem20230311
03/11/23,DAL,MEM,Tim Hardaway,SF,36,23,6,2,31,0,2,3,2,8,15,4,8,3,5,1,5,36.2,False,False,False,mem20230311
03/11/23,DAL,MEM,Josh Green,SG,33,21,10,4,35,0,0,3,4,9,16,3,6,0,0,3,7,36.0,False,False,False,mem20230311
03/11/23,DAL,MEM,Reggie Bullock,SF,31,7,5,1,13,1,0,1,1,3,9,1,6,0,0,2,3,16.5,False,False,False,mem20230311
03/11/23,DAL,MEM,Maxi Kleber,PF,25,4,8,4,16,0,1,0,3,1,3,1,3,1,2,1,7,22.6,False,False,False,mem20230311
03/11/23,DAL,MEM,McKinley Wright,PG,20,4,4,5,13,0,0,0,1,1,2,0,1,2,2,0,4,16.3,False,False,False,mem20230311
03/11/23,DAL,MEM,Dwight Powell,C,18,4,5,3,12,0,0,0,3,1,2,0,0,2,4,2,3,14.5,False,False,False,mem20230311
03/11/23,DAL,MEM,Christian Wood,C,15,14,2,1,17,0,0,1,0,4,8,0,2,6,6,0,2,16.9,False,False,False,mem20230311
03/11/23,DAL,MEM,Justin Holiday,SF,13,3,1,1,5,0,0,0,1,1,4,1,3,0,0,0,1,5.7,False,False,False,mem20230311
03/11/23,DAL,MEM,Davis Bertans,PF,6,6,0,1,7,2,0,0,1,2,5,2,5,0,0,0,0,13.5,False,False,False,mem20230311
03/11/23,NOP,OKC,Trey Murphy,SF,40,15,4,2,21,0,1,1,4,5,12,2,7,3,4,2,2,24.8,False,True,False,nop20230311
03/11/23,NOP,OKC,CJ McCollum,PG,38,26,7,8,41,0,0,5,3,8,20,4,7,6,6,1,6,41.4,False,True,False,nop20230311
03/11/23,NOP,OKC,Naji Marshall,SF,35,15,8,2,25,0,0,7,4,6,12,3,6,0,0,0,8,20.6,False,True,False,nop20230311
03/11/23,NOP,OKC,Jaxson Hayes,C,31,11,8,2,21,0,2,2,4,5,8,0,0,1,1,2,6,27.6,False,True,False,nop20230311
03/11/23,NOP,OKC,Josh Richardson,SG,26,6,4,1,11,2,1,0,2,2,10,1,6,1,1,1,3,21.3,False,True,False,nop20230311
03/11/23,NOP,OKC,Dyson Daniels,PG,24,5,6,5,16,1,0,2,0,2,7,1,5,0,0,0,6,20.7,False,True,False,nop20230311
03/11/23,NOP,OKC,Herbert Jones,PF,18,4,2,1,7,0,0,2,5,2,3,0,1,0,0,0,2,5.9,False,True,False,nop20230311
03/11/23,NOP,OKC,Jonas Valanciunas,C,16,13,4,1,18,0,0,3,3,4,6,1,1,4,5,2,2,16.3,False,True,False,nop20230311
